PRECIOS INDEX MES;;;;;;;;;;;;PRECIOS INDEX POTENCIA;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.;;SISTEMA;CIA;PRODUCTO;PRODUCTO CIA;TARIFA;P1;P2;P3;P4;P5;P6
PENINSULA;2.0TD;CANDELA;01/10/2023;06 / Bi0,015;0,2392630 €;0,1831990 €;0,1507770 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/10/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1684040 €;0,1502080 €;0,1463100 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/10/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1579190 €;0,1407270 €;0,1373660 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/10/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1544630 €;0,1396310 €;0,1366110 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/10/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1539430 €;0,1395120 €;0,1365460 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/10/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1532020 €;0,1390610 €;0,1362490 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/09/2023;06 / Bi0,015;0,2464440 €;0,1894530 €;0,1558620 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/09/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1816440 €;0,1623140 €;0,0000000 €;0,1528840 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/09/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1687610 €;0,1518290 €;0,0000000 €;0,1439400 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/09/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1633980 €;0,1483730 €;0,0000000 €;0,1431850 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/09/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1625150 €;0,1478530 €;0,0000000 €;0,1431200 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/09/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1612400 €;0,1471120 €;0,0000000 €;0,1428230 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/08/2023;06 / Bi0,015;0,2320152 €;0,1800636 €;0,1484959 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1680016 €;0,1554715 €;0,0000000 €;0,1451290 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1551186 €;0,1449865 €;0,0000000 €;0,1361850 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1497556 €;0,1415305 €;0,0000000 €;0,1354300 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1488726 €;0,1410105 €;0,0000000 €;0,1353650 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1475976 €;0,1402695 €;0,0000000 €;0,1350680 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/07/2023;06 / Bi0,015;0,2269043 €;0,1790227 €;0,1394801 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/07/2023;06 / Bi0,015;0,1918772 €;0,1777146 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1363763 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/07/2023;06 / Bi0,015;0,1712832 €;0,1601216 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1274323 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/07/2023;06 / Bi0,015;0,1569042 €;0,1492426 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1266773 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/07/2023;06 / Bi0,015;0,1540162 €;0,1467546 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1266123 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/07/2023;06 / Bi0,015;0,1505112 €;0,1440896 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1263153 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/06/2023;06 / Bi0,015;0,2278100 €;0,1801508 €;0,1459236 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/06/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1643078 €;0,1543376 €;0,0000000 €;0,1426589 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/06/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1514248 €;0,1438526 €;0,0000000 €;0,1337149 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/06/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1460618 €;0,1403966 €;0,0000000 €;0,1329599 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/06/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1451788 €;0,1398766 €;0,0000000 €;0,1328949 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/06/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1439038 €;0,1391356 €;0,0000000 €;0,1325979 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/05/2023;06 / Bi0,015;0,2066200 €;0,1596562 €;0,1326894 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/05/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1360561 €;0,1252577 €;0,1301766 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/05/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1255711 €;0,1157767 €;0,1212326 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/05/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1221151 €;0,1146807 €;0,1204776 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/05/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1215951 €;0,1145617 €;0,1204126 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/05/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1208541 €;0,1141107 €;0,1201156 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/04/2023;06 / Bi0,015;0,2163127 €;0,1642767 €;0,1339811 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/04/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1446889 €;0,1276695 €;0,1331356 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/04/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1342039 €;0,1181885 €;0,1241916 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/04/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1307479 €;0,1170925 €;0,1234366 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/04/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1302279 €;0,1169735 €;0,1233716 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/04/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,1294869 €;0,1165225 €;0,1230746 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/03/2023;06 / Bi0,015;0,2355672 €;0,1769028 €;0,1582738 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/03/2023;06 / Bi0,015;0,0000000 €;0,1854597 €;0,1546900 €;0,0000000 €;0,0000000 €;0,1538787 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/03/2023;06 / Bi0,015;0,0000000 €;0,1678667 €;0,1418070 €;0,0000000 €;0,0000000 €;0,1449347 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/03/2023;06 / Bi0,015;0,0000000 €;0,1569877 €;0,1364440 €;0,0000000 €;0,0000000 €;0,1441797 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/03/2023;06 / Bi0,015;0,0000000 €;0,1544997 €;0,1355610 €;0,0000000 €;0,0000000 €;0,1441147 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/03/2023;06 / Bi0,015;0,0000000 €;0,1518347 €;0,1342860 €;0,0000000 €;0,0000000 €;0,1438177 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/02/2023;06 / Bi0,015;0,2920322 €;0,2357377 €;0,1921223 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/02/2023;06 / Bi0,015;0,2546561 €;0,2328618 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1886985 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/02/2023;06 / Bi0,015;0,2340621 €;0,2152688 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1797545 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/02/2023;06 / Bi0,015;0,2196831 €;0,2043898 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1789995 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/02/2023;06 / Bi0,015;0,2167951 €;0,2019018 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1789345 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/02/2023;06 / Bi0,015;0,2132901 €;0,1992368 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1786375 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/01/2023;06 / Bi0,015;0,2526938 €;0,1820936 €;0,1148135 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/01/2023;06 / Bi0,015;0,2104907 €;0,1800209 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1107205 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/01/2023;06 / Bi0,015;0,1898967 €;0,1624279 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1017765 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/01/2023;06 / Bi0,015;0,1755177 €;0,1515489 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1010215 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/01/2023;06 / Bi0,015;0,1726297 €;0,1490609 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1009565 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/01/2023;06 / Bi0,015;0,1691247 €;0,1463959 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1006595 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/12/2022;06 / Bi0,015;0,2963185 €;0,2371405 €;0,2271547 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/12/2022;06 / Bi0,015;0,2571369 €;0,2380578 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2222983 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/12/2022;06 / Bi0,015;0,2368909 €;0,2209618 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2133443 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/12/2022;06 / Bi0,015;0,2211939 €;0,2086868 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2126023 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/12/2022;06 / Bi0,015;0,2186039 €;0,2067878 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2125683 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/12/2022;06 / Bi0,015;0,2145059 €;0,2035198 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2122193 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/11/2022;06 / Bi0,015;0,2822053 €;0,2219872 €;0,1890893 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/11/2022;06 / Bi0,015;0,0000000 €;0,2307321 €;0,2066590 €;0,0000000 €;0,0000000 €;0,1820699 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/11/2022;06 / Bi0,015;0,0000000 €;0,2136361 €;0,1940850 €;0,0000000 €;0,0000000 €;0,1731159 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/11/2022;06 / Bi0,015;0,0000000 €;0,2013611 €;0,1871880 €;0,0000000 €;0,0000000 €;0,1723739 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/11/2022;06 / Bi0,015;0,0000000 €;0,1994621 €;0,1863990 €;0,0000000 €;0,0000000 €;0,1723399 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/11/2022;06 / Bi0,015;0,0000000 €;0,1961941 €;0,1841970 €;0,0000000 €;0,0000000 €;0,1719909 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/10/2022;06 / Bi0,015;0,3278801 €;0,2656186 €;0,2266664 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/10/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2559968 €;0,2309784 €;0,2194382 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/10/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2456918 €;0,2214524 €;0,2104842 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/10/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2417178 €;0,2203494 €;0,2097422 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/10/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2404048 €;0,2202574 €;0,2097082 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/10/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2402838 €;0,2197464 €;0,2093592 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/09/2022;06 / Bi0,015;0,4060549 €;0,3428349 €;0,3214877 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/09/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3416854 €;0,3118836 €;0,0000000 €;0,3152147 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/09/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3291114 €;0,3015786 €;0,0000000 €;0,3062607 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/09/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3222144 €;0,2976046 €;0,0000000 €;0,3055187 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/09/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3214254 €;0,2962916 €;0,0000000 €;0,3054847 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/09/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3192234 €;0,2961706 €;0,0000000 €;0,3051357 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/08/2022;06 / Bi0,015;0,4502388 €;0,4073064 €;0,4176832 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/08/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3885914 €;0,3828040 €;0,0000000 €;0,4148240 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/08/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3760174 €;0,3724990 €;0,0000000 €;0,4058700 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/08/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3691204 €;0,3685250 €;0,0000000 €;0,4051280 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/08/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3683314 €;0,3672120 €;0,0000000 €;0,4050940 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/08/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3661294 €;0,3670910 €;0,0000000 €;0,4047450 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/07/2022;06 / Bi0,015;0,4042106 €;0,3575150 €;0,3508060 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/07/2022;06 / Bi0,015;0,3679750 €;0,3564754 €;0,0000000 €;0,0000000 €;0,0000000 €;0,3449837 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/07/2022;06 / Bi0,015;0,3477290 €;0,3393794 €;0,0000000 €;0,0000000 €;0,0000000 €;0,3360297 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/07/2022;06 / Bi0,015;0,3320320 €;0,3271044 €;0,0000000 €;0,0000000 €;0,0000000 €;0,3352877 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/07/2022;06 / Bi0,015;0,3294420 €;0,3252054 €;0,0000000 €;0,0000000 €;0,0000000 €;0,3352537 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/07/2022;06 / Bi0,015;0,3253440 €;0,3219374 €;0,0000000 €;0,0000000 €;0,0000000 €;0,3349047 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/06/2022;06 / Bi0,015;0,3640334 €;0,3182606 €;0,2924857 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/06/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,3020871 €;0,2925187 €;0,0000000 €;0,2873208 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/06/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,2895131 €;0,2822137 €;0,0000000 €;0,2783668 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/06/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,2826161 €;0,2782397 €;0,0000000 €;0,2776248 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/06/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,2818271 €;0,2769267 €;0,0000000 €;0,2775908 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/06/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,2796251 €;0,2768057 €;0,0000000 €;0,2772418 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/05/2022;06 / Bi0,015;0,3398628 €;0,2919421 €;0,2548605 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/05/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2703435 €;0,2588346 €;0,2489698 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/05/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2600385 €;0,2493086 €;0,2400158 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/05/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2560645 €;0,2482056 €;0,2392738 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/05/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2547515 €;0,2481136 €;0,2392398 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/05/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2546305 €;0,2476026 €;0,2388908 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/04/2022;06 / Bi0,015;0,3602519 €;0,3018784 €;0,2607698 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/04/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2909660 €;0,2658352 €;0,2553134 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/04/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2806610 €;0,2563092 €;0,2463594 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/04/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2766870 €;0,2552062 €;0,2456174 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/04/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2753740 €;0,2551142 €;0,2455834 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/04/2022;06 / Bi0,015;0,0000000 €;0,0000000 €;0,0000000 €;0,2752530 €;0,2546032 €;0,2452344 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/03/2022;06 / Bi0,015;0,5010776 €;0,4114034 €;0,3742145 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/03/2022;06 / Bi0,015;0,0000000 €;0,4362156 €;0,3933512 €;0,0000000 €;0,0000000 €;0,3668729 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/03/2022;06 / Bi0,015;0,0000000 €;0,4141606 €;0,3780972 €;0,0000000 €;0,0000000 €;0,3573829 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/03/2022;06 / Bi0,015;0,0000000 €;0,3987456 €;0,3695042 €;0,0000000 €;0,0000000 €;0,3563019 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/03/2022;06 / Bi0,015;0,0000000 €;0,3963466 €;0,3684452 €;0,0000000 €;0,0000000 €;0,3562139 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/03/2022;06 / Bi0,015;0,0000000 €;0,3916666 €;0,3654812 €;0,0000000 €;0,0000000 €;0,3557129 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/02/2022;06 / Bi0,015;0,3971544 €;0,3059093 €;0,2791265 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/02/2022;06 / Bi0,015;0,3462495 €;0,3076922 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2710888 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/02/2022;06 / Bi0,015;0,3193025 €;0,2856372 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2615988 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/02/2022;06 / Bi0,015;0,2993655 €;0,2702222 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2605178 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/02/2022;06 / Bi0,015;0,2961005 €;0,2678232 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2604298 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/02/2022;06 / Bi0,015;0,2900975 €;0,2631432 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2599288 €;;;;;;;;;;;;
PENINSULA;2.0TD;CANDELA;01/01/2022;06 / Bi0,015;0,4052112 €;0,3165526 €;0,2780853 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;CANDELA;01/01/2022;06 / Bi0,015;0,3556297 €;0,3217545 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2693852 €;;;;;;;;;;;;
PENINSULA;6.1TD;CANDELA;01/01/2022;06 / Bi0,015;0,3286827 €;0,2996995 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2598952 €;;;;;;;;;;;;
PENINSULA;6.2TD;CANDELA;01/01/2022;06 / Bi0,015;0,3087457 €;0,2842845 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2588142 €;;;;;;;;;;;;
PENINSULA;6.3TD;CANDELA;01/01/2022;06 / Bi0,015;0,3054807 €;0,2818855 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2587262 €;;;;;;;;;;;;
PENINSULA;6.4TD;CANDELA;01/01/2022;06 / Bi0,015;0,2994777 €;0,2772055 €;0,0000000 €;0,0000000 €;0,0000000 €;0,2582252 €;;;;;;;;;;;;
CANARIAS;2.0TD;CANDELA;01/08/2023;06 / Bi0,015;0,2320152 €;0,1800636 €;0,1484959 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1680016 €;0,1554715 €;0,0000000 €;0,1451290 €;;;;;;;;;;;;
CANARIAS;6.1TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1551186 €;0,1449865 €;0,0000000 €;0,1361850 €;;;;;;;;;;;;
CANARIAS;6.2TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1497556 €;0,1415305 €;0,0000000 €;0,1354300 €;;;;;;;;;;;;
CANARIAS;6.3TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1488726 €;0,1410105 €;0,0000000 €;0,1353650 €;;;;;;;;;;;;
CANARIAS;6.4TD;CANDELA;01/08/2023;06 / Bi0,015;0,0000000 €;0,0000000 €;0,1475976 €;0,1402695 €;0,0000000 €;0,1350680 €;;;;;;;;;;;;
CANARIAS;2.0TD;CANDELA;01/07/2023;06 / Bi0,015;0,2269043 €;0,1790227 €;0,1394801 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
CANARIAS;3.0TD;CANDELA;01/07/2023;06 / Bi0,015;0,1918772 €;0,1777146 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1363763 €;;;;;;;;;;;;
CANARIAS;6.1TD;CANDELA;01/07/2023;06 / Bi0,015;0,1712832 €;0,1601216 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1274323 €;;;;;;;;;;;;
CANARIAS;6.2TD;CANDELA;01/07/2023;06 / Bi0,015;0,1569042 €;0,1492426 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1266773 €;;;;;;;;;;;;
CANARIAS;6.3TD;CANDELA;01/07/2023;06 / Bi0,015;0,1540162 €;0,1467546 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1266123 €;;;;;;;;;;;;
CANARIAS;6.4TD;CANDELA;01/07/2023;06 / Bi0,015;0,1505112 €;0,1440896 €;0,0000000 €;0,0000000 €;0,0000000 €;0,1263153 €;;;;;;;;;;;;
